video_id,published,duration_sec,views,export_module,is_export_related,topics,title,url
7qJEhWS7iM4,2026-08-02,1057,446,M15 무역금융/지원,Y,통관일반/관세|원산지/FTA|무역금융/지원|자격증/시험,유튜브 매출만으로 정부 정책자금 대출가능 | 수출실적과 무역금융,https://www.youtube.com/watch?v=7qJEhWS7iM4
Qw-i_nDc53Y,2026-07-03,663,2151,,N,통관일반/관세|원산지/FTA|운송/B/L/포워딩|자격증/시험|취업/커리어,SCM 직무와 필요한 자격증 설명 |  CPIM | 물류관리사 | 유통관리사 | ERP,https://www.youtube.com/watch?v=Qw-i_nDc53Y
DrJQGMsIeCw,2026-06-05,2068,1758,,N,기초/용어|통관일반/관세|원산지/FTA|운송/B/L/포워딩|자격증/시험|취업/커리어,"SCM 취업필수 | MRP, ERP, JIT | 물류관리사 기초용어 | 생산관리부터 SCM까지 30분 총정리",https://www.youtube.com/watch?v=DrJQGMsIeCw
Em1b0sV485c,2026-05-13,728,399,,N,통관일반/관세|원산지/FTA|개인/여행/직구|자격증/시험,해외여행 쇼핑 면세한도 | 신고안하다 걸리면 발생하는 일,https://www.youtube.com/watch?v=Em1b0sV485c
JgmAAoQ6mYc,2026-04-22,334,1680,,N,통관일반/관세|원산지/FTA|운송/B/L/포워딩|자격증/시험,"물류관리사, 스마트해상물류관리사, ERP물류관리사. 어떤 물류관리사가 진짜 물류관리사?",https://www.youtube.com/watch?v=JgmAAoQ6mYc
zmnqO96Ue8A,2026-04-06,751,2448,,N,통관일반/관세|자격증/시험|취업/커리어,관세사 시험 직장인도 병행가능 할까요? 40대 이상도 취업 되나요?,https://www.youtube.com/watch?v=zmnqO96Ue8A
TFZgNovq5G0,2026-03-13,1668,4162,,N,통관일반/관세|원산지/FTA|자격증/시험,관세사 시험의 모든 것! 1년만에 합격하는 동차 공부방법,https://www.youtube.com/watch?v=TFZgNovq5G0
101J24hzkQ4,2026-03-02,692,571,,N,통관일반/관세|원산지/FTA|특수무역형태|개인/여행/직구|자격증/시험,해외직구 체크카드로 결제하면 안되는 이유,https://www.youtube.com/watch?v=101J24hzkQ4
dHdnWw281jY,2026-02-10,1274,5555,,N,통관일반/관세|원산지/FTA|운송/B/L/포워딩|결제/신용장/외환|자격증/시험|취업/커리어,무역회사 취업 필수로 취득해야 하는 무역 7대 자격증(국제무역사부터 스마트해상물류관리사까지),https://www.youtube.com/watch?v=dHdnWw281jY
ZRh4Voc23Zk,2026-01-25,906,1189,,N,통관일반/관세|원산지/FTA|개인/여행/직구|자격증/시험,"명품가방도 반값, 양주도 반값. 세관공매 이론과 실무",https://www.youtube.com/watch?v=ZRh4Voc23Zk
L7AhX8ibLPg,2026-01-06,1216,7114,,N,통관일반/관세|원산지/FTA|자격증/시험,2026년 국제무역사 시험 공부방법 | 준비기간 | 난이도 | 영어못해도 가능? | 무역영어 시험과 비교,https://www.youtube.com/watch?v=L7AhX8ibLPg
sUmgLkWt4pU,2025-12-23,60,3993,,N,통관일반/관세|원산지/FTA|자격증/시험,관세사 영어를 못해도 되나요?,https://www.youtube.com/watch?v=sUmgLkWt4pU
L9WUThci2tQ,2025-12-18,1116,2841,,N,통관일반/관세|원산지/FTA|운송/B/L/포워딩|결제/신용장/외환|자격증/시험|취업/커리어,2025년 무역자격증 시험 24번 응시. 국제무역사부터 스마트해상물류관리사까지 모든 자격증 난이도와 수험기간 분석,https://www.youtube.com/watch?v=L9WUThci2tQ
jvRo5I9vazU,2025-12-07,774,807,,N,통관일반/관세|원산지/FTA|자격증/시험,"2025년 개편 CDCS 공부방법, 난이도, 시험범위 등 자주 묻는 질문(FAQ) 총정리",https://www.youtube.com/watch?v=jvRo5I9vazU
drca4Sr10_8,2025-11-22,1267,1297,,N,통관일반/관세|원산지/FTA|자격증/시험,영국 최고무역자격증 CDCS 2025년 전면개편. 응시료 730파운드(약 140만원) 내고 직접 응시한 후기,https://www.youtube.com/watch?v=drca4Sr10_8
XYYrGK16ygQ,2025-10-26,461,2514,M10 운송/물류/B/L,Y,운송/B/L/포워딩|보험|자격증/시험,이거 알면 진짜 무역고수 인정. 해상보험 대위권과 포워더의 역할,https://www.youtube.com/watch?v=XYYrGK16ygQ
dK3J18Sz8OQ,2025-10-04,1119,1387,,N,보험|자격증/시험,휴대폰 분실 보험처리 후 다시 찾으면 그냥 사용해도 되나요? [해상보험 이론과 실무],https://www.youtube.com/watch?v=dK3J18Sz8OQ
UIkg-SmO_Ys,2025-09-11,840,3656,,N,통관일반/관세|운송/B/L/포워딩|자격증/시험|취업/커리어,포워더 취업하는데 필수적인 능력은 무엇일까요? | 영어 | 제2외국어 | 자격증 | 영업능력 | 취준생이 원하는 질문만 모았습니다,https://www.youtube.com/watch?v=UIkg-SmO_Ys
o8tQQnzgAdA,2025-09-07,168,4276,,N,통관일반/관세|자격증/시험,4캔 만원 수입맥주가 사라진 이유. 국산맥주와의 차별 때문이라고?,https://www.youtube.com/watch?v=o8tQQnzgAdA
5Wo6q73HfZM,2025-08-20,1001,1632,M09 원산지/FTA,Y,통관일반/관세|원산지/FTA|자격증/시험|취업/커리어,"[취업면접 필수상식] 미국 상호관세, 보편관세, 품목관세까지 총정리. 그리고 협상결과와 우리나라의 입장은?",https://www.youtube.com/watch?v=5Wo6q73HfZM
XNWToidaUAo,2025-07-29,935,9158,,N,통관일반/관세|운송/B/L/포워딩|자격증/시험|취업/커리어,"대기업 포워딩부터, 작은 포워딩, 그리고 개업까지. 산전수전 다 겪은 포워더 19년차가 말합니다. 포워더의 업무, 신입사원이 탈주하는 이유, 경력 포워더의 몸값이 오르는 이유",https://www.youtube.com/watch?v=XNWToidaUAo
PeF6KvaLYoQ,2025-07-17,364,777,M09 원산지/FTA,Y,통관일반/관세|원산지/FTA|자격증/시험,이걸 아직도 관세사에게 물어보시나요? 상대국가 관세율 조회방법 및 FTA 협정문 확인 방법. 1분이면 충분합니다.,https://www.youtube.com/watch?v=PeF6KvaLYoQ
fWeXQCR59uA,2025-07-08,60,3191,,N,통관일반/관세|결제/신용장/외환|자격증/시험,100만원이 넘는 국제무역시험 CDCS. 응시료는 계속 오르고 환율도 오르고.,https://www.youtube.com/watch?v=fWeXQCR59uA
diH6WZeHw_Y,2025-06-29,59,2556,,N,통관일반/관세|결제/신용장/외환|분쟁/사기/중재|자격증/시험,"항소, 상소, 상고, 항고. 자주나오지만 헷갈리는 표현들",https://www.youtube.com/watch?v=diH6WZeHw_Y
kQUIz8jamFc,2025-06-21,1157,995,M09 원산지/FTA,Y,통관일반/관세|원산지/FTA|자격증/시험,관세 0%라고 해서 수입했는데 억단위 세금을 내라고 합니다. FTA관세법 번역오류에 대해 누가 책임을 질까요?,https://www.youtube.com/watch?v=kQUIz8jamFc
9jCQxMO1zN0,2025-06-16,60,9546,,N,통관일반/관세|결제/신용장/외환|세무/노무/기타|자격증/시험,"해외송금 관세청은 괜찮다고 했는데, 국세청한테는 조사받는 이유",https://www.youtube.com/watch?v=9jCQxMO1zN0
oyCOatqBTV8,2025-06-10,58,2568,M10 운송/물류/B/L,Y,통관일반/관세|운송/B/L/포워딩|결제/신용장/외환|자격증/시험,실무에서는 항상 발생하는 B/L surrender. 그런데 surrender가 안되는 나라들은 어떻게 해야 하나요,https://www.youtube.com/watch?v=oyCOatqBTV8
Wg6rJ2Yx6rM,2025-05-31,1481,2240,,N,통관일반/관세|자격증/시험|취업/커리어,"외국어를 전공하고 무역회사를 원한다면, 게임회사가 최고의 선택입니다. 3N 해외사업부 츌신 팀장님 취업꿀팁 대방출",https://www.youtube.com/watch?v=Wg6rJ2Yx6rM
aKqzjZav7pE,2025-05-27,59,3289,M10 운송/물류/B/L,Y,기초/용어|통관일반/관세|운송/B/L/포워딩|결제/신용장/외환|자격증/시험,"Master B/L, House B/L 송하인, 수하인 구분하기. 실화주는 누구일까요",https://www.youtube.com/watch?v=aKqzjZav7pE
58I0MZmfS_I,2025-05-22,60,6023,,N,통관일반/관세|결제/신용장/외환|자격증/시험,해외출국할 때 이거 신고안하면 외국환거래법 위반으로 과태료,https://www.youtube.com/watch?v=58I0MZmfS_I
rEIcnycoWbs,2025-05-08,1750,4274,M12 결제/신용장/외환,Y,통관일반/관세|결제/신용장/외환|자격증/시험,위반하면 경고없이 처벌되는 외국환거래법. 딱 4개의 신고대상만 알면 안심할 수 있습니다.,https://www.youtube.com/watch?v=rEIcnycoWbs
tn0dTDvP1Is,2025-04-08,558,6536,,N,통관일반/관세|자격증/시험,무역영어 1년 동안 12번 전부 응시. 리얼 합격 공부방법,https://www.youtube.com/watch?v=tn0dTDvP1Is
NX4HJeuoYck,2025-03-29,542,6355,,N,통관일반/관세|원산지/FTA|운송/B/L/포워딩|결제/신용장/외환|자격증/시험,"물류관리사(국가자격), 무역영어(공인자격), 국제무역사(민간자격). 무역자격증 정확히 알고 취득하기",https://www.youtube.com/watch?v=NX4HJeuoYck
1_UeL4SAE8k,2025-03-14,436,1347,,N,통관일반/관세|분쟁/사기/중재|자격증/시험,세관의 관대한 의사표시 통고처분 #관세법  #세관조사 #관세사,https://www.youtube.com/watch?v=1_UeL4SAE8k
V2vwXrS7xc4,2025-02-25,1275,12071,,N,통관일반/관세|자격증/시험|취업/커리어,"최고의 무역자격증 관세사 시험. 최단기 수험기간, 동차합격 공부방법까지",https://www.youtube.com/watch?v=V2vwXrS7xc4
tC6eB2c9t3U,2025-02-05,244,3635,M10 운송/물류/B/L,Y,통관일반/관세|운송/B/L/포워딩|자격증/시험,이거 알면 무역고수 인정합니다. 선하증권의 이 표기가 의미하는 것은?,https://www.youtube.com/watch?v=tC6eB2c9t3U
Zgn6iZMgsKM,2025-01-20,1088,7331,,N,통관일반/관세|원산지/FTA|운송/B/L/포워딩|결제/신용장/외환|자격증/시험,무역 7대 자격증 영상 하나로 정리합니다. 일정이 겹치는 시험도 정리! #국제무역사 #무역영어 #외환전문역,https://www.youtube.com/watch?v=Zgn6iZMgsKM
PW1O55cDJ78,2025-01-02,921,3551,,N,통관일반/관세|결제/신용장/외환|자격증/시험|취업/커리어,"국제무역자격증 끝판왕 CDCS를 소개합니다. 국제무역사, 무역영어만으로는 부족한 분들에게!",https://www.youtube.com/watch?v=PW1O55cDJ78
Zqe0TmAq7ys,2024-12-18,606,9399,M10 운송/물류/B/L,Y,수출통관/신고|수입통관/신고|통관일반/관세|운송/B/L/포워딩|자격증/시험,"포워딩 수출입실무. B/L과 surrender, D/O 발행까지",https://www.youtube.com/watch?v=Zqe0TmAq7ys
UyrKJNH-z8k,2024-11-28,1014,1238,M03 계약/분쟁/사기,Y,분쟁/사기/중재|자격증/시험,[중재 이론과 실무] 디즈니플러스 가입하고 디즈니월드가서 밥먹으면 발생하는 일.,https://www.youtube.com/watch?v=UyrKJNH-z8k
QuJohvB0uNU,2024-11-11,977,2648,M10 운송/물류/B/L,Y,통관일반/관세|운송/B/L/포워딩,포워딩 물류실무. 컨테이너총중량을 신고하는 VGM이 무엇인가요?,https://www.youtube.com/watch?v=QuJohvB0uNU
IBw7e11FhLk,2024-10-29,896,8024,,N,통관일반/관세|세무/노무/기타,법정의무교육(특히 산업안전보건교육)  안받아도 됩니다. 광고전화 지긋지긋,https://www.youtube.com/watch?v=IBw7e11FhLk
zdwigj58eKo,2024-10-21,132,2322,,N,통관일반/관세|결제/신용장/외환|자격증/시험|취업/커리어,한순간에 마감되는 무역영어 접수 성공하는 꿀팁  #무꿈사아카데미 #무역영어 #정재환관세사,https://www.youtube.com/watch?v=zdwigj58eKo
PTj5XOMHMHA,2024-10-17,135,8632,,N,통관일반/관세|결제/신용장/외환|자격증/시험|취업/커리어,한달만에 무역자격증 5개 취득하기  #무꿈사  #국제무역사#무역영어  #정재환관세사,https://www.youtube.com/watch?v=PTj5XOMHMHA
Hm2W-fkbGG4,2024-10-06,58,3990,,N,통관일반/관세|결제/신용장/외환|자격증/시험|취업/커리어,무역영어 시험 말장난 문제  #무꿈사 #무역 #국제무역사#무역영어  #정재환관세사,https://www.youtube.com/watch?v=Hm2W-fkbGG4
8_Op77PccNQ,2024-09-28,1055,9105,,N,통관일반/관세|자격증/시험,국제무역사 최단기 합격을 위한 모든 정보. 무역영어와의 차이점은? 영어실력은? 공부는 얼마나 해야하나요?,https://www.youtube.com/watch?v=8_Op77PccNQ
88McbHjF1nw,2024-09-22,762,6346,,N,통관일반/관세|자격증/시험,대구의 자랑. 40기 관세사 수석합격자 백지은님의 수석을 위한 특별한 공부방법을 공개합니다.,https://www.youtube.com/watch?v=88McbHjF1nw
DAiXnKGOAks,2024-09-19,53,5013,,N,통관일반/관세|운송/B/L/포워딩|결제/신용장/외환|자격증/시험|취업/커리어,한진해운 사태. 그리고 해운동맹과 현대상선 #무꿈사 #무역 #정재환관세사,https://www.youtube.com/watch?v=DAiXnKGOAks
SV4oNISiysM,2024-09-15,57,3078,M07 수입통관/수입신고,Y,수입통관/신고|통관일반/관세|결제/신용장/외환|무역서류|자격증/시험|취업/커리어,수입신고를 시작할 수 있는 시점,https://www.youtube.com/watch?v=SV4oNISiysM
MWZOe25v4_0,2024-09-09,256,664,,N,통관일반/관세|원산지/FTA,외국선박이 우리나라에서 불법조업한 수산물. 한국산일까요? 관세 납부할까요? #무꿈사 #무역 #정재환관세사,https://www.youtube.com/watch?v=MWZOe25v4_0
ab_2gI4eCck,2024-08-31,60,5268,M12 결제/신용장/외환,Y,통관일반/관세|결제/신용장/외환|자격증/시험|취업/커리어,무역회사에서 신용장을 사용하는 이유 #무역회사 #신용장 #무역실무,https://www.youtube.com/watch?v=ab_2gI4eCck
If855UbjOdg,2024-08-22,1049,1939,,N,통관일반/관세|자격증/시험,"관세사 최종합격까지 2년, 그리고 3년. 정석으로 합격할 수 있었던 비결은 바로. 2023년 40기 2유예, 3동차  합격자 인터뷰",https://www.youtube.com/watch?v=If855UbjOdg
ceVuT-MNaUk,2024-08-05,711,13166,M10 운송/물류/B/L,Y,통관일반/관세|운송/B/L/포워딩|무역서류|취업/커리어,포워딩 실무. 물류 기본용어. 포워더가 하는 일 정리,https://www.youtube.com/watch?v=ceVuT-MNaUk
Rqu2BTxU5e8,2024-08-02,60,12411,,N,통관일반/관세|자격증/시험|취업/커리어,"관세사 한방에 1차, 2차 합격 동차생의 공부방법",https://www.youtube.com/watch?v=Rqu2BTxU5e8
JjqNOllfQCc,2024-07-22,1162,25799,,N,통관일반/관세|자격증/시험,(2024년) 개정된 무역영어 최단기 합격방법 공개. 5월에만 시험 4번 보고 왔습니다.,https://www.youtube.com/watch?v=JjqNOllfQCc
m3V2t_qn3CI,2024-07-10,48,5008,M09 원산지/FTA,Y,원산지/FTA|자격증/시험|취업/커리어,우리 엄마가 만든 김치의 원산지는 어디일까요? #김치 #원산지표시,https://www.youtube.com/watch?v=m3V2t_qn3CI
WnYy0EsXXN4,2024-07-07,60,4307,M10 운송/물류/B/L,Y,운송/B/L/포워딩|자격증/시험|취업/커리어,무역거래에서 B/L을 surrender 하는 이유. SWB(Sea Waybill) 차이점,https://www.youtube.com/watch?v=WnYy0EsXXN4
rycStFRYDtI,2024-07-01,437,2149,M09 원산지/FTA,Y,통관일반/관세|원산지/FTA,국산과 국내산은 정말로 다른 원산지인가요?,https://www.youtube.com/watch?v=rycStFRYDtI
PQ024LKb0pM,2024-06-16,1038,3433,,N,자격증/시험,"40기 관세사, 2동차와 3동차로 최종합격 했습니다",https://www.youtube.com/watch?v=PQ024LKb0pM
4f73esWPdek,2024-06-14,58,3013,,N,자격증/시험|취업/커리어,관세사 최단기 동차합격생의 멘탈관리법,https://www.youtube.com/watch?v=4f73esWPdek
-fuydL0Rw6c,2024-06-09,56,19591,,N,운송/B/L/포워딩|자격증/시험|취업/커리어,[취업경제상식] 전세계 선사 1위부터 10위까지,https://www.youtube.com/watch?v=-fuydL0Rw6c
PHYOrRt7Ljk,2024-06-06,706,3592,,N,운송/B/L/포워딩|무역서류|취업/커리어,"[국제통상, 면접대비] 전세계 10대선사. 현대상선, 한진해운 해운동맹 퇴출과 가입. 2탄 : 해운동맹 실무편",https://www.youtube.com/watch?v=PHYOrRt7Ljk
AvvuFZxpBns,2024-06-02,60,426973,M09 원산지/FTA,Y,원산지/FTA|자격증/시험|취업/커리어,아르헨티나에서 태어났는데 한국 소가 될 수 있다고? 원산지결정기준의 이해,https://www.youtube.com/watch?v=AvvuFZxpBns
lypqUJ9-6Qc,2024-05-31,60,2224,,N,운송/B/L/포워딩|자격증/시험|취업/커리어,해운동맹 싸움닭 투쟁선이 무엇일까요,https://www.youtube.com/watch?v=lypqUJ9-6Qc
sguLP1XDf10,2024-05-29,554,3086,,N,운송/B/L/포워딩|무역서류|취업/커리어,"[국제통상, 면접대비] 한진해운 파산으로 이어진 해운동맹이 도대체 무엇인지 그 이론과 실무를 정리합니다. 1탄 : 해운동맹 이론편",https://www.youtube.com/watch?v=sguLP1XDf10
2UwX8Nwzre4,2024-05-28,60,10660,,N,자격증/시험|취업/커리어,4번째 무역영어 시험. 최고득점 합격! 시험을 보다보면 점수가 오릅니다,https://www.youtube.com/watch?v=2UwX8Nwzre4
FPvZjkqZmfk,2024-05-23,54,2868,M10 운송/물류/B/L,Y,운송/B/L/포워딩|무역서류|자격증/시험,"[수출입, 무역실무] 육상운송은 자신 없습니다",https://www.youtube.com/watch?v=FPvZjkqZmfk
vn5ubO5Di4M,2024-05-22,57,11102,,N,자격증/시험|취업/커리어,무역영어 문제 찍어드립니다. 국무사 개정도 챙겨드립니다,https://www.youtube.com/watch?v=vn5ubO5Di4M
KCmox3ZE9mU,2024-05-18,60,7944,,N,운송/B/L/포워딩|자격증/시험|취업/커리어,무역영어 시험 반드시 한 문제 맞추기. 선하증권 추정적 증거? 더 이상 헷갈릴 필요 없습니다,https://www.youtube.com/watch?v=KCmox3ZE9mU
CkdItsbWe3A,2024-05-17,56,4952,,N,자격증/시험|취업/커리어,무역영어 시험 반드시 한 문제 맞추기. 최혜국대우(MFN) VS 내국민대우(NT),https://www.youtube.com/watch?v=CkdItsbWe3A
TX8wscMZOeA,2024-05-16,785,8647,,N,자격증/시험,관세사 1차 시험과 2차 시험을 한번에 합격한 생동차 40기 합격수기,https://www.youtube.com/watch?v=TX8wscMZOeA
sEbqBPEPuIw,2024-05-12,60,22175,,N,자격증/시험|취업/커리어,무역영어 시험 또 보고 왔습니다. N번째 응시 중. 2024년 5월 2번째 무역영어 시험 리얼 후기,https://www.youtube.com/watch?v=sEbqBPEPuIw
7c8hBer42So,2024-05-05,60,9449,,N,자격증/시험|취업/커리어,2024년 무역영어 리얼 후기. 결국 정답은 기출문제 분석입니다,https://www.youtube.com/watch?v=7c8hBer42So
Fvzt5uvhdGk,2024-05-04,983,9381,M04 무역서류,Y,수입통관/신고|통관일반/관세|운송/B/L/포워딩|무역서류|자격증/시험,"[수출입, 무역실무] 무역에 등장하는 모든 무역서류. 2부 수입서류편",https://www.youtube.com/watch?v=Fvzt5uvhdGk
oobA7x5DrSo,2024-04-17,2110,30957,M04 무역서류,Y,수출통관/신고|운송/B/L/포워딩|보험|결제/신용장/외환|무역서류|자격증/시험,"[수출입, 무역실무] 무역에 등장하는 모든 무역서류. 1부 수출서류편",https://www.youtube.com/watch?v=oobA7x5DrSo
b5buXJP6oN8,2024-03-27,849,9531,,N,자격증/시험,관세사시험 최단기 합격자 VS 장수 합격자 인터뷰 대공개,https://www.youtube.com/watch?v=b5buXJP6oN8
T9EwpSKnzO8,2024-03-07,650,6470,M07 수입통관/수입신고,Y,수입통관/신고|통관일반/관세|원산지/FTA|운송/B/L/포워딩|무역서류|개인/여행/직구,"수입이 처음이신가요? 이 영상하나로 누구나 수입업무를 할 수 있게 됩니다. 왕초보무역실무, 왕초보수입실무",https://www.youtube.com/watch?v=T9EwpSKnzO8
uAMLwqlvdx8,2024-02-25,490,2528,,N,특수무역형태|개인/여행/직구,중국 해외직구. 알리익스프레스. 한국보다 4배가 싸다. 이게 어떻게 가능할까?,https://www.youtube.com/watch?v=uAMLwqlvdx8
VpQ1S3oKZbk,2024-02-23,55,8435,,N,자격증/시험,"40회 관세사 최고령 합격자 조혜영님. 40대, 50대 늦은 나이에 시작하는 모두에게 전하는 메시지",https://www.youtube.com/watch?v=VpQ1S3oKZbk
edXMPMYxvM8,2024-02-21,59,38261,,N,운송/B/L/포워딩|취업/커리어,현대상선은 어디가고 HMM은 국적선사가 되었나요? 면접필수 선사이야기,https://www.youtube.com/watch?v=edXMPMYxvM8
T2_mY_rnTl4,2024-02-04,1219,0,,N,운송/B/L/포워딩|취업/커리어,[회원전용 재업로드] 하림그룹이 팬오션을 인수한 이유. HMM을 하림그룹이 인수하려고 한 이유.한진해운과 현대상선은 어디에? 면접에서 자주 물어보는 선사이야기,https://www.youtube.com/watch?v=T2_mY_rnTl4
p7MQHTDScfA,2024-01-23,1094,24401,,N,결제/신용장/외환|특수무역형태|개인/여행/직구,"해외직구, 알리익스프레스. 원화결제, 달러결제, 카카오페이결제. 수수료 포함 최종결제금액이 얼마나 차이나는지 비교해보겠습니다",https://www.youtube.com/watch?v=p7MQHTDScfA
P6Ma3wfKp3w,2024-01-11,695,994,,N,통관일반/관세|특수무역형태|개인/여행/직구,해외여행 면세한도는 올라가고 세율은 낮아지고. 도대체 얼마나 낮아졌는지 확인해보겠습니다.,https://www.youtube.com/watch?v=P6Ma3wfKp3w
X-YJaQoEv30,2023-12-28,859,20756,,N,원산지/FTA|운송/B/L/포워딩|결제/신용장/외환|자격증/시험|취업/커리어,"2024년 6대 무역자격증을 모두 취득하고, 우리 모두 무역전문가가 됩니다. 국제무역사, 무역영어, 물류관리사, 외환전문역, 원산지관리사, 보세사",https://www.youtube.com/watch?v=X-YJaQoEv30
vsNjz0eohOI,2023-12-18,855,3044,,N,통관일반/관세|취업/커리어,[광고포함] 한국관세무역개발원 이직성공. 도망친 곳에 낙원이 있을....까?,https://www.youtube.com/watch?v=vsNjz0eohOI
6ZVCk8zUgcU,2023-11-17,1325,2235,,N,통관일반/관세|세무/노무/기타,누락하면 가산세 세금 폭탄. 1년 세무일정 총정리,https://www.youtube.com/watch?v=6ZVCk8zUgcU
k-ah_fF8ypA,2023-11-06,58,10283,,N,운송/B/L/포워딩|취업/커리어,대기업만 생각하는 취업준비생분들 보세요. 중소로컬 포워더도 충분히 장점이 있습니다.,https://www.youtube.com/watch?v=k-ah_fF8ypA
FvQ8jXejpB4,2023-10-30,885,35373,,N,운송/B/L/포워딩|취업/커리어,"[무역상사, 무역회사, 포워딩, 해외영업, 무역사무] 무역회사의 종류와 무역직무 분석",https://www.youtube.com/watch?v=FvQ8jXejpB4
j5zF0Lrk5XE,2023-10-13,866,4421,M08 HS/관세/환급,Y,통관일반/관세,실무자 필수시청바람! HS코드로 관세율 찾아보기!,https://www.youtube.com/watch?v=j5zF0Lrk5XE
U1hbCEWHSHE,2023-10-06,1578,12859,M08 HS/관세/환급,Y,통관일반/관세|자격증/시험,"덤핑방지관세, 보복관세, 상계관세, 기본관세.....여러가지 많은 관세의 종류 총정리",https://www.youtube.com/watch?v=U1hbCEWHSHE
ifUEeSStswQ,2023-09-22,935,19966,,N,자격증/시험,지금 관세사시험 공부시작하기 딱 좋은 시기!  관세사 현실적으로 말씀드립니다.,https://www.youtube.com/watch?v=ifUEeSStswQ
gqkzKdEfBYs,2023-09-15,899,3944,M08 HS/관세/환급,Y,통관일반/관세,"이것들 다 차이가 뭐야???  ""세액신고 잘못했다면 이렇게 하세요"" 정정, 보정, 수정, 경정",https://www.youtube.com/watch?v=gqkzKdEfBYs
yJeNZHp_3HY,2023-09-08,1007,14502,M09 원산지/FTA,Y,원산지/FTA,수습관세사 원산지업무 도전하기,https://www.youtube.com/watch?v=yJeNZHp_3HY
ywJmCqlxSDQ,2023-09-01,581,20638,,N,결제/신용장/외환,해외송금한도 2배로 인상! 개정된 외국환거래법 드디어 반영,https://www.youtube.com/watch?v=ywJmCqlxSDQ
dh8mjTMiLL0,2023-08-25,521,3203,M10 운송/물류/B/L,Y,운송/B/L/포워딩,선픽업이 거의 필수가 된 이유,https://www.youtube.com/watch?v=dh8mjTMiLL0
WYYcSELwUR0,2023-08-18,1617,14781,M10 운송/물류/B/L,Y,운송/B/L/포워딩|무역서류|자격증/시험,실제 수출입 운임인보이스로 알아보는 해상운임 이론과 실무!,https://www.youtube.com/watch?v=WYYcSELwUR0
fKSVsbWz0pQ,2023-08-11,660,12938,M10 운송/물류/B/L,Y,기초/용어|운송/B/L/포워딩,"메일 받고 이게 뭔 외계어야 하셨던 분들 이제 걱정 끝. 물류기초용어 정리 (DEM, DET, STO)",https://www.youtube.com/watch?v=fKSVsbWz0pQ
ngWHw6CdiUs,2023-08-04,652,29572,M14 특수 수출형태,Y,특수무역형태|자격증/시험,중고자동차 수출하는 법!,https://www.youtube.com/watch?v=ngWHw6CdiUs
n2I4AzvMUJ8,2023-07-28,911,12001,M07 수입통관/수입신고,Y,수입통관/신고|통관일반/관세,수습관세사 수입통관도전하기,https://www.youtube.com/watch?v=n2I4AzvMUJ8
6_h6cmpDgC8,2023-07-21,447,15439,M10 운송/물류/B/L,Y,운송/B/L/포워딩,포워딩수출 이론과 실무가 이렇게 다르다고??,https://www.youtube.com/watch?v=6_h6cmpDgC8
QCSCgB1I7a4,2023-07-14,1443,46281,M06 수출통관/수출신고,Y,수출통관/신고|운송/B/L/포워딩,왕초보를 위한 포워딩 해상화물 수출절차 파헤치기!,https://www.youtube.com/watch?v=QCSCgB1I7a4
egXhzeDtKR0,2023-07-07,1393,114380,M02 인코텀즈,Y,인코텀즈|자격증/시험,왕초보도 이해하는 인코텀즈(Incoterms) 2020 모든 조건 한방에 정리,https://www.youtube.com/watch?v=egXhzeDtKR0
FIdBuQhdQ44,2023-06-30,869,8239,,N,자격증/시험,"국제무역사 온라인비대면 리얼후기, 이렇게 변했다고?",https://www.youtube.com/watch?v=FIdBuQhdQ44
adLKVzQvvlI,2023-06-23,985,4665,M10 운송/물류/B/L,Y,운송/B/L/포워딩|결제/신용장/외환,L/G(수입화물선취보증서) 신청서 작성법과 발행까지!,https://www.youtube.com/watch?v=adLKVzQvvlI
R-BrZXvLy74,2023-06-16,1346,28681,M02 인코텀즈,Y,인코텀즈|자격증/시험,인코텀즈(Incoterms) 왕초보 기초잡기,https://www.youtube.com/watch?v=R-BrZXvLy74
kZyEHvxMBzA,2023-06-09,1142,15791,M10 운송/물류/B/L,Y,운송/B/L/포워딩|결제/신용장/외환|자격증/시험,"B/L 없이 물건 찾을 수 있는 방법! SURRENDER B/L, SWB, L/G 실무는 이렇게",https://www.youtube.com/watch?v=kZyEHvxMBzA
qufq9wqNuT8,2023-06-02,408,12136,M10 운송/물류/B/L,Y,운송/B/L/포워딩,수입물품 선적돼서 이제 배가 와요 어쩌죠? 찐 왕초보 길라잡이,https://www.youtube.com/watch?v=qufq9wqNuT8
851Hiww4g_E,2023-05-26,587,14975,,N,자격증/시험,"비대면 온라인 국무사 시험봤습니다! ,시험접수방법 및 사전테스트방법은?",https://www.youtube.com/watch?v=851Hiww4g_E
Mx1oMq6KPHI,2023-05-18,496,43040,M07 수입통관/수입신고,Y,수입통관/신고,수입에 대해 1도 모른다? 진짜 찐 왕초보를 위한 수입하기 전 알아야 할 순서! 개념몰라도 이것만은 알고 계세요,https://www.youtube.com/watch?v=Mx1oMq6KPHI
aAZaMXOBxk8,2023-05-12,922,4787,M06 수출통관/수출신고,Y,수출통관/신고|통관일반/관세,수습관세사 수출통관 도전하기,https://www.youtube.com/watch?v=aAZaMXOBxk8
vfLVY620U60,2023-05-04,664,6312,M10 운송/물류/B/L,Y,운송/B/L/포워딩|자격증/시험,"(2026년 운송실무下) [Master B/L, Direct B/L, Line B/L vs House B/L]  FCL화물, LCL화물 구분하는 방법!",https://www.youtube.com/watch?v=vfLVY620U60
