협정,류,호,소호,적용단위,기준
한-베트남,96,96.12,,96.12,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-베트남,96,96.13,9613.10,9613.10,6단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-베트남,96,96.13,9613.20,9613.20,6단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-베트남,96,96.13,9613.80,9613.80,6단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-베트남,96,96.13,9613.90,9613.90,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-베트남,96,96.14,9614.00,9614.00,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-베트남,96,96.15,,96.15,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-베트남,96,96.16,,96.16,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-베트남,96,96.17,9617.00,9617.00,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-베트남,96,96.18,9618.00,9618.00,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-베트남,96,96.19,9619.00,9619.00,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-베트남,96,96.20,9620.00,9620.00,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
한-베트남,97,,,97,4단위 세번변경기준 또는 체약당사국 내에서 발생한 부가가치가 40퍼센트 이상일 것
RCEP,01,,,01,완전생산기준
RCEP,02,,,02,2단위 세번변경기준(제01류의 것은 제외한다)
RCEP,03,03.01,,03.01,완전생산기준
RCEP,03,03.02,,03.02,2단위 세번변경기준
RCEP,03,03.03,,03.03,2단위 세번변경기준
RCEP,03,03.04,0304.31,0304.31,2단위 세번변경기준
RCEP,03,03.04,0304.32,0304.32,2단위 세번변경기준
RCEP,03,03.04,0304.33,0304.33,2단위 세번변경기준
RCEP,03,03.04,0304.39,0304.39,1. 잉어[카틀라 카틀라(Catla catla)ㆍ오스테오킬루스 하셀티 (Osteochilus hasselti)ㆍ렙토바르부스 호에베니(Leptobarbu s hoeveni)ㆍ사이프리너스(Cyprinus)속{사이프리너스 카르 피오(Cyprinus carpio)는 제외한다}ㆍ카라시우스(Carassius) 속{카라시우스 카라시우스(Carassius carassius)는 제외한 다}ㆍ라베오(Labeo)속ㆍ메갈로브라마(Megalobrama)속]: 4 단위 세번변경기준 2. 그 밖의 모든 상품: 2단위 세번변경기준
RCEP,03,03.04,0304.41,0304.41,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,03,03.04,0304.42,0304.42,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,03,03.04,0304.43,0304.43,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,03,03.04,0304.44,0304.44,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,03,03.04,0304.45,0304.45,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,03,03.04,0304.46,0304.46,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,03,03.04,0304.47,0304.47,4단위 세번변경기준
RCEP,03,03.04,0304.48,0304.48,4단위 세번변경기준
RCEP,03,03.04,0304.49,0304.49,4단위 세번변경기준
RCEP,03,03.04,0304.51,0304.51,2단위 세번변경기준
RCEP,03,03.04,0304.52,0304.52,2단위 세번변경기준
RCEP,03,03.04,0304.53,0304.53,2단위 세번변경기준
RCEP,03,03.04,0304.54,0304.54,2단위 세번변경기준
RCEP,03,03.04,0304.55,0304.55,2단위 세번변경기준
RCEP,03,03.04,0304.56,0304.56,2단위 세번변경기준
RCEP,03,03.04,0304.57,0304.57,2단위 세번변경기준
RCEP,03,03.04,0304.59,0304.59,2단위 세번변경기준
RCEP,03,03.04,0304.61,0304.61,2단위 세번변경기준
RCEP,03,03.04,0304.62,0304.62,2단위 세번변경기준
RCEP,03,03.04,0304.63,0304.63,2단위 세번변경기준
RCEP,03,03.04,0304.69,0304.69,1. 잉어[카틀라 카틀라(Catla catla)ㆍ오스테오킬루스 하셀티 (Osteochilus hasselti)ㆍ렙토바르부스 호에베니(Leptobarbu s hoeveni)ㆍ사이프리너스(Cyprinus)속{사이프리너스 카르 피오(Cyprinus carpio)는 제외한다}ㆍ카라시우스(Carassius) 속{카라시우스 카라시우스(Carassius carassius)는 제외한 다}ㆍ라베오(Labeo)속ㆍ메갈로브라마(Megalobrama)속]: 2 단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40 퍼센트 이상일 것 2. 그 밖의 모든 상품: 2단위 세번변경기준
RCEP,03,03.04,0304.71,0304.71,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,03,03.04,0304.72,0304.72,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,03,03.04,0304.73,0304.73,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,03,03.04,0304.74,0304.74,4단위 세번변경기준
RCEP,03,03.04,0304.75,0304.75,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,03,03.04,0304.79,0304.79,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,03,03.04,0304.81,0304.81,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,03,03.04,0304.82,0304.82,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,03,03.04,0304.83,0304.83,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,03,03.04,0304.84,0304.84,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,03,03.04,0304.85,0304.85,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,03,03.04,0304.86,0304.86,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,03,03.04,0304.87,0304.87,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,03,03.04,0304.88,0304.88,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,03,03.04,0304.89,0304.89,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,03,03.04,0304.91,0304.91,2단위 세번변경기준
RCEP,03,03.04,0304.92,0304.92,2단위 세번변경기준
RCEP,03,03.04,0304.93,0304.93,2단위 세번변경기준
RCEP,03,03.04,0304.94,0304.94,2단위 세번변경기준
RCEP,03,03.04,0304.95,0304.95,2단위 세번변경기준
RCEP,03,03.04,0304.96,0304.96,2단위 세번변경기준
RCEP,03,03.04,0304.97,0304.97,2단위 세번변경기준
RCEP,03,03.04,0304.99,0304.99,2단위 세번변경기준
RCEP,03,03.05,0305.20,0305.20,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,03,03.05,0305.31,0305.31,2단위 세번변경기준
RCEP,03,03.05,0305.32,0305.32,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,03,03.05,0305.39,0305.39,2단위 세번변경기준
RCEP,03,03.05,0305.41,0305.41,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,03,03.05,0305.42,0305.42,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,03,03.05,0305.43,0305.43,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,03,03.05,0305.44,0305.44,2단위 세번변경기준
RCEP,03,03.05,0305.49,0305.49,2단위 세번변경기준
RCEP,03,03.05,0305.51,0305.51,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,03,03.05,0305.52,0305.52,2단위 세번변경기준
RCEP,03,03.05,0305.53,0305.53,2단위 세번변경기준
RCEP,03,03.05,0305.54,0305.54,2단위 세번변경기준
RCEP,03,03.05,0305.59,0305.59,2단위 세번변경기준
RCEP,03,03.05,0305.61,0305.61,4단위 세번변경기준
RCEP,03,03.05,0305.62,0305.62,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,03,03.05,0305.63,0305.63,4단위 세번변경기준
RCEP,03,03.05,0305.64,0305.64,2단위 세번변경기준
RCEP,03,03.05,0305.69,0305.69,2단위 세번변경기준
RCEP,03,03.05,0305.71,0305.71,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,03,03.05,0305.72,0305.72,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,03,03.05,0305.79,0305.79,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,03,03.06,,03.06,2단위 세번변경기준
RCEP,03,03.07,,03.07,2단위 세번변경기준
RCEP,03,03.08,,03.08,2단위 세번변경기준
RCEP,03,03.09,0309.10,0309.10,4단위 세번변경기준
RCEP,03,03.09,0309.90,0309.90,2단위 세번변경기준
RCEP,04,04.01,,04.01,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,04,04.02,,04.02,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,04,04.03,,04.03,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,04,04.04,,04.04,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,04,04.05,,04.05,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,04,04.06,0406.10,0406.10,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,04,04.06,0406.20,0406.20,6단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,04,04.06,0406.30,0406.30,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,04,04.06,0406.40,0406.40,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,04,04.06,0406.90,0406.90,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,04,04.07,0407.11,0407.11,완전생산기준
RCEP,04,04.07,0407.19,0407.19,완전생산기준
RCEP,04,04.07,0407.21,0407.21,완전생산기준
RCEP,04,04.07,0407.29,0407.29,완전생산기준
RCEP,04,04.07,0407.90,0407.90,2단위 세번변경기준
RCEP,04,04.08,,04.08,2단위 세번변경기준
RCEP,04,04.09,0409.00,0409.00,2단위 세번변경기준
RCEP,04,04.10,,04.10,2단위 세번변경기준
RCEP,05,05.01,0501.00,0501.00,2단위 세번변경기준
RCEP,05,05.02,,05.02,2단위 세번변경기준
RCEP,05,05.04,0504.00,0504.00,2단위 세번변경기준(제01류의 것은 제외한다)
RCEP,05,05.05,,05.05,2단위 세번변경기준
RCEP,05,05.06,,05.06,2단위 세번변경기준
RCEP,05,05.07,,05.07,2단위 세번변경기준
RCEP,05,05.08,0508.00,0508.00,2단위 세번변경기준
RCEP,05,05.10,0510.00,0510.00,2단위 세번변경기준
RCEP,05,05.11,,05.11,2단위 세번변경기준
RCEP,06,,,06,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,07,07.01,,07.01,완전생산기준
RCEP,07,07.02,0702.00,0702.00,완전생산기준
RCEP,07,07.03,,07.03,완전생산기준
RCEP,07,07.04,,07.04,완전생산기준
RCEP,07,07.05,,07.05,완전생산기준
RCEP,07,07.06,,07.06,완전생산기준
RCEP,07,07.07,0707.00,0707.00,완전생산기준
RCEP,07,07.08,,07.08,완전생산기준
RCEP,07,07.09,,07.09,완전생산기준
RCEP,07,07.10,,07.10,2단위 세번변경기준
RCEP,07,07.11,,07.11,2단위 세번변경기준
RCEP,07,07.12,,07.12,2단위 세번변경기준
RCEP,07,07.13,,07.13,2단위 세번변경기준
RCEP,07,07.14,,07.14,2단위 세번변경기준
RCEP,08,08.01,0801.11,0801.11,2단위 세번변경기준
RCEP,08,08.01,0801.12,0801.12,2단위 세번변경기준
RCEP,08,08.01,0801.19,0801.19,2단위 세번변경기준
RCEP,08,08.01,0801.21,0801.21,2단위 세번변경기준
RCEP,08,08.01,0801.22,0801.22,2단위 세번변경기준
RCEP,08,08.01,0801.31,0801.31,2단위 세번변경기준
RCEP,08,08.01,0801.32,0801.32,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,08,08.02,0802.11,0802.11,2단위 세번변경기준
RCEP,08,08.02,0802.12,0802.12,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,08,08.02,0802.21,0802.21,2단위 세번변경기준
RCEP,08,08.02,0802.22,0802.22,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,08,08.02,0802.31,0802.31,2단위 세번변경기준
RCEP,08,08.02,0802.32,0802.32,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,08,08.02,0802.41,0802.41,2단위 세번변경기준
RCEP,08,08.02,0802.42,0802.42,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,08,08.02,0802.51,0802.51,2단위 세번변경기준
RCEP,08,08.02,0802.52,0802.52,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,08,08.02,0802.61,0802.61,2단위 세번변경기준
